order_id,q_standard,q_small,q_box,demand,creation_time,committed_completion_time,load_time,unload_time,pickup_id,delivery_id
1746093101,0,0,2,0.5,17:46:09,21:46:09,120,120,5e2e9efa5ade4984bb18af66028bc0c8,f6faef4b36e743328800b961aced4a2c
1746213102,1,0,0,1,17:46:21,21:46:21,240,240,f6faef4b36e743328800b961aced4a2c,b6dd694ae05541dba369a2a759d2c2b9
1746243103,3,0,0,3,17:46:24,21:46:24,720,720,9b40bfd6ca1c432498685540652a5a8b,5e2e9efa5ade4984bb18af66028bc0c8
1746353104,1,0,0,1,17:46:35,21:46:35,240,240,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
1746353105,1,0,0,1,17:46:35,21:46:35,240,240,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
1746383106,0,1,0,0.5,17:46:38,21:46:38,120,120,2445d4bd004c457d95957d6ecf77f759,5e2e9efa5ade4984bb18af66028bc0c8
1747173107,8,0,0,8,17:47:17,21:47:17,1920,1920,32ab2049f3fb437881ff3912470d7840,f6faef4b36e743328800b961aced4a2c
1747323108,0,0,2,0.5,17:47:32,21:47:32,120,120,b6dd694ae05541dba369a2a759d2c2b9,f6faef4b36e743328800b961aced4a2c
1747503109,0,0,1,0.25,17:47:50,21:47:50,60,60,206128e3ee9a458d9cfd053cedc0fad6,ffd0ed8719f54294a452ed3e3b6a986c
1748263110,1,4,0,3,17:48:26,21:48:26,720,720,f6faef4b36e743328800b961aced4a2c,b6dd694ae05541dba369a2a759d2c2b9
1749223111,2,0,0,2,17:49:22,21:49:22,480,480,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
1749343112,0,0,3,0.75,17:49:34,21:49:34,180,180,5e2e9efa5ade4984bb18af66028bc0c8,f6faef4b36e743328800b961aced4a2c
1749363113,1,0,0,1,17:49:36,21:49:36,240,240,ffd0ed8719f54294a452ed3e3b6a986c,9f1a09c368584eba9e7f10a53d55caae
1749453114,0,0,2,0.5,17:49:45,21:49:45,120,120,5e2e9efa5ade4984bb18af66028bc0c8,9b40bfd6ca1c432498685540652a5a8b
1749553115,0,0,1,0.25,17:49:55,21:49:55,60,60,5e2e9efa5ade4984bb18af66028bc0c8,b6dd694ae05541dba369a2a759d2c2b9
1750023116,1,0,0,1,17:50:02,21:50:02,240,240,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
1750183117,0,0,1,0.25,17:50:18,21:50:18,60,60,5e2e9efa5ade4984bb18af66028bc0c8,32ab2049f3fb437881ff3912470d7840
1750233118,0,0,3,0.75,17:50:23,21:50:23,180,180,ffd0ed8719f54294a452ed3e3b6a986c,9f1a09c368584eba9e7f10a53d55caae
1750253119,0,7,1,3.75,17:50:25,21:50:25,900,900,2445d4bd004c457d95957d6ecf77f759,b6dd694ae05541dba369a2a759d2c2b9
1750253120,0,6,0,3,17:50:25,21:50:25,720,720,2445d4bd004c457d95957d6ecf77f759,206128e3ee9a458d9cfd053cedc0fad6
1750253121,0,0,1,0.25,17:50:25,21:50:25,60,60,ee187c7680604a9fa1f3d3837610c11a,b6dd694ae05541dba369a2a759d2c2b9
1750393122,0,1,0,0.5,17:50:39,21:50:39,120,120,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
1750443123,0,0,1,0.25,17:50:44,21:50:44,60,60,f6faef4b36e743328800b961aced4a2c,5e2e9efa5ade4984bb18af66028bc0c8
1750563124,0,1,0,0.5,17:50:56,21:50:56,120,120,5e2e9efa5ade4984bb18af66028bc0c8,9b40bfd6ca1c432498685540652a5a8b
1752183125,2,0,0,2,17:52:18,21:52:18,480,480,ffd0ed8719f54294a452ed3e3b6a986c,206128e3ee9a458d9cfd053cedc0fad6
1752413126,0,0,1,0.25,17:52:41,21:52:41,60,60,ffd0ed8719f54294a452ed3e3b6a986c,9f1a09c368584eba9e7f10a53d55caae
1753193127,3,3,0,4.5,17:53:19,21:53:19,1080,1080,ee187c7680604a9fa1f3d3837610c11a,b6dd694ae05541dba369a2a759d2c2b9
1753243128,0,0,2,0.5,17:53:24,21:53:24,120,120,9b40bfd6ca1c432498685540652a5a8b,5e2e9efa5ade4984bb18af66028bc0c8
1753423129,7,8,0,11,17:53:42,21:53:42,2640,2640,2445d4bd004c457d95957d6ecf77f759,b6dd694ae05541dba369a2a759d2c2b9
1753433130,2,0,0,2,17:53:43,21:53:43,480,480,b6dd694ae05541dba369a2a759d2c2b9,f6faef4b36e743328800b961aced4a2c
1754043131,0,1,1,0.75,17:54:04,21:54:04,180,180,f6faef4b36e743328800b961aced4a2c,b6dd694ae05541dba369a2a759d2c2b9
1754293132,0,3,0,1.5,17:54:29,21:54:29,360,360,b6dd694ae05541dba369a2a759d2c2b9,f6faef4b36e743328800b961aced4a2c
1754483133,0,1,0,0.5,17:54:48,21:54:48,120,120,5920212e6b0b46b198b9677bfe74f35d,f6faef4b36e743328800b961aced4a2c
1755103134,0,0,1,0.25,17:55:10,21:55:10,60,60,5920212e6b0b46b198b9677bfe74f35d,b6dd694ae05541dba369a2a759d2c2b9
1758363135,0,0,1,0.25,17:58:36,21:58:36,60,60,f6faef4b36e743328800b961aced4a2c,5e2e9efa5ade4984bb18af66028bc0c8
1758413136,4,0,0,4,17:58:41,21:58:41,4320,4320,d1f8de642d734931be957336196d996d,5920212e6b0b46b198b9677bfe74f35d
1759143137,0,0,1,0.25,17:59:14,21:59:14,60,60,b6dd694ae05541dba369a2a759d2c2b9,5e2e9efa5ade4984bb18af66028bc0c8
1759323138,1,0,0,1,17:59:32,21:59:32,240,240,b6dd694ae05541dba369a2a759d2c2b9,3ad35edbd14b4dae8e5808d0b7e82a1a
1759353139,1,0,0,1,17:59:35,21:59:35,240,240,9b40bfd6ca1c432498685540652a5a8b,5e2e9efa5ade4984bb18af66028bc0c8
1759443140,0,1,0,0.5,17:59:44,21:59:44,120,120,d1f8de642d734931be957336196d996d,f6faef4b36e743328800b961aced4a2c
1759543141,1,1,0,1.5,17:59:54,21:59:54,360,360,5920212e6b0b46b198b9677bfe74f35d,206128e3ee9a458d9cfd053cedc0fad6
1800433142,0,1,0,0.5,18:00:43,22:00:43,120,120,5920212e6b0b46b198b9677bfe74f35d,9f1a09c368584eba9e7f10a53d55caae
1802453143,2,1,0,2.5,18:02:45,22:02:45,600,600,f6faef4b36e743328800b961aced4a2c,b6dd694ae05541dba369a2a759d2c2b9
1803303144,0,1,0,0.5,18:03:30,22:03:30,120,120,7b84670cf4164cccba22ebb17a2c290a,7fb0acc4e2634440ba26a7ebc0040dc2
1811123145,0,0,1,0.25,18:11:12,22:11:12,60,60,b6dd694ae05541dba369a2a759d2c2b9,f6faef4b36e743328800b961aced4a2c
1853043146,1,0,0,1,18:53:04,22:53:04,240,240,d1f8de642d734931be957336196d996d,b6dd694ae05541dba369a2a759d2c2b9
1853183147,0,0,1,0.25,18:53:18,22:53:18,60,60,d1f8de642d734931be957336196d996d,b6dd694ae05541dba369a2a759d2c2b9
1853263148,0,0,2,0.5,18:53:26,22:53:26,120,120,d1f8de642d734931be957336196d996d,b6dd694ae05541dba369a2a759d2c2b9
1853323149,0,0,1,0.25,18:53:32,22:53:32,60,60,d1f8de642d734931be957336196d996d,b6dd694ae05541dba369a2a759d2c2b9
1857553150,0,0,1,0.25,18:57:55,22:57:55,60,60,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
1857553151,1,0,0,1,18:57:55,22:57:55,240,240,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
1857553152,0,0,1,0.25,18:57:55,22:57:55,60,60,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
1857553153,0,1,0,0.5,18:57:55,22:57:55,120,120,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
1858003154,0,1,0,0.5,18:58:00,22:58:00,120,120,2445d4bd004c457d95957d6ecf77f759,b6dd694ae05541dba369a2a759d2c2b9
1858333155,0,0,1,0.25,18:58:33,22:58:33,60,60,b6dd694ae05541dba369a2a759d2c2b9,5e2e9efa5ade4984bb18af66028bc0c8
1903523156,0,0,1,0.25,19:03:52,23:03:52,60,60,d1f8de642d734931be957336196d996d,f6faef4b36e743328800b961aced4a2c
1904323157,0,0,1,0.25,19:04:32,23:04:32,60,60,b6dd694ae05541dba369a2a759d2c2b9,5e2e9efa5ade4984bb18af66028bc0c8
1906393158,0,1,0,0.5,19:06:39,23:06:39,120,120,2445d4bd004c457d95957d6ecf77f759,b6dd694ae05541dba369a2a759d2c2b9
1906553159,0,2,0,1,19:06:55,23:06:55,240,240,2445d4bd004c457d95957d6ecf77f759,f6faef4b36e743328800b961aced4a2c
1906553160,0,3,0,1.5,19:06:55,23:06:55,360,360,2445d4bd004c457d95957d6ecf77f759,b6dd694ae05541dba369a2a759d2c2b9
1908103161,1,0,0,1,19:08:10,23:08:10,240,240,d1f8de642d734931be957336196d996d,b6dd694ae05541dba369a2a759d2c2b9
1908413162,0,1,0,0.5,19:08:41,23:08:41,120,120,d1f8de642d734931be957336196d996d,b6dd694ae05541dba369a2a759d2c2b9
1908553163,0,0,1,0.25,19:08:55,23:08:55,60,60,d1f8de642d734931be957336196d996d,b6dd694ae05541dba369a2a759d2c2b9
1909283164,1,0,0,1,19:09:28,23:09:28,240,240,d1f8de642d734931be957336196d996d,b6dd694ae05541dba369a2a759d2c2b9
1909333165,0,0,1,0.25,19:09:33,23:09:33,60,60,5e2e9efa5ade4984bb18af66028bc0c8,f6faef4b36e743328800b961aced4a2c
1910033166,0,0,2,0.5,19:10:03,23:10:03,120,120,f6faef4b36e743328800b961aced4a2c,5e2e9efa5ade4984bb18af66028bc0c8
1910173167,0,0,1,0.25,19:10:17,23:10:17,60,60,5e2e9efa5ade4984bb18af66028bc0c8,f6faef4b36e743328800b961aced4a2c
1911073168,0,1,0,0.5,19:11:07,23:11:07,120,120,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
1911393169,4,0,0,4,19:11:39,23:11:39,960,960,5e2e9efa5ade4984bb18af66028bc0c8,9b40bfd6ca1c432498685540652a5a8b
1912503170,0,0,1,0.25,19:12:50,23:12:50,60,60,f6faef4b36e743328800b961aced4a2c,b6dd694ae05541dba369a2a759d2c2b9
1913113171,0,0,1,0.25,19:13:11,23:13:11,60,60,5e2e9efa5ade4984bb18af66028bc0c8,f6faef4b36e743328800b961aced4a2c
1914143172,1,0,0,1,19:14:14,23:14:14,240,240,f6faef4b36e743328800b961aced4a2c,b6dd694ae05541dba369a2a759d2c2b9
1914283173,0,0,1,0.25,19:14:28,23:14:28,60,60,5920212e6b0b46b198b9677bfe74f35d,9f1a09c368584eba9e7f10a53d55caae
1915563174,0,0,1,0.25,19:15:56,23:15:56,60,60,5e2e9efa5ade4984bb18af66028bc0c8,f6faef4b36e743328800b961aced4a2c
1915563175,3,0,0,3,19:15:56,23:15:56,720,720,5e2e9efa5ade4984bb18af66028bc0c8,9b40bfd6ca1c432498685540652a5a8b
1916233176,0,0,2,0.5,19:16:23,23:16:23,120,120,5e2e9efa5ade4984bb18af66028bc0c8,b6dd694ae05541dba369a2a759d2c2b9
1916383177,0,0,1,0.25,19:16:38,23:16:38,60,60,2445d4bd004c457d95957d6ecf77f759,b6dd694ae05541dba369a2a759d2c2b9
1917103178,0,0,1,0.25,19:17:10,23:17:10,60,60,206128e3ee9a458d9cfd053cedc0fad6,ffd0ed8719f54294a452ed3e3b6a986c
1918213179,10,4,0,12,19:18:21,23:18:21,2880,2880,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
1918303180,4,0,0,4,19:18:30,23:18:30,960,960,5e2e9efa5ade4984bb18af66028bc0c8,32ab2049f3fb437881ff3912470d7840
1918443181,0,0,1,0.25,19:18:44,23:18:44,60,60,f6faef4b36e743328800b961aced4a2c,b6dd694ae05541dba369a2a759d2c2b9
1919203182,0,0,2,0.5,19:19:20,23:19:20,120,120,f6faef4b36e743328800b961aced4a2c,2445d4bd004c457d95957d6ecf77f759
1919413183,4,0,0,4,19:19:41,23:19:41,4320,4320,ffd0ed8719f54294a452ed3e3b6a986c,dd538f8238a5430b8135b89b8afe2511
1920023184,0,1,0,0.5,19:20:02,23:20:02,120,120,2445d4bd004c457d95957d6ecf77f759,5e2e9efa5ade4984bb18af66028bc0c8
1920213185,0,0,1,0.25,19:20:21,23:20:21,60,60,206128e3ee9a458d9cfd053cedc0fad6,2445d4bd004c457d95957d6ecf77f759
1920473186,0,1,0,0.5,19:20:47,23:20:47,120,120,f6faef4b36e743328800b961aced4a2c,b6dd694ae05541dba369a2a759d2c2b9
1920533187,1,0,0,1,19:20:53,23:20:53,240,240,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
1921123188,1,1,0,1.5,19:21:12,23:21:12,360,360,5e2e9efa5ade4984bb18af66028bc0c8,32ab2049f3fb437881ff3912470d7840
1921243189,0,0,1,0.25,19:21:24,23:21:24,60,60,f6faef4b36e743328800b961aced4a2c,5e2e9efa5ade4984bb18af66028bc0c8
1921293190,0,0,1,0.25,19:21:29,23:21:29,60,60,32ab2049f3fb437881ff3912470d7840,5e2e9efa5ade4984bb18af66028bc0c8
1921363191,0,0,1,0.25,19:21:36,23:21:36,60,60,f6faef4b36e743328800b961aced4a2c,b6dd694ae05541dba369a2a759d2c2b9
1921433192,0,0,1,0.25,19:21:43,23:21:43,60,60,f6faef4b36e743328800b961aced4a2c,5e2e9efa5ade4984bb18af66028bc0c8
1922093193,0,0,1,0.25,19:22:09,23:22:09,60,60,f6faef4b36e743328800b961aced4a2c,b6dd694ae05541dba369a2a759d2c2b9
1922143194,0,1,0,0.5,19:22:14,23:22:14,120,120,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
1922183195,2,4,0,4,19:22:18,23:22:18,960,960,f6faef4b36e743328800b961aced4a2c,b6dd694ae05541dba369a2a759d2c2b9
1922493196,0,1,0,0.5,19:22:49,23:22:49,120,120,5e2e9efa5ade4984bb18af66028bc0c8,32ab2049f3fb437881ff3912470d7840
1922533197,0,1,0,0.5,19:22:53,23:22:53,120,120,5e2e9efa5ade4984bb18af66028bc0c8,b6dd694ae05541dba369a2a759d2c2b9
1922543198,0,1,0,0.5,19:22:54,23:22:54,120,120,f6faef4b36e743328800b961aced4a2c,b6dd694ae05541dba369a2a759d2c2b9
1923033199,0,1,0,0.5,19:23:03,23:23:03,120,120,b6dd694ae05541dba369a2a759d2c2b9,f6faef4b36e743328800b961aced4a2c
1923153200,0,0,1,0.25,19:23:15,23:23:15,60,60,f6faef4b36e743328800b961aced4a2c,b6dd694ae05541dba369a2a759d2c2b9
1923363201,0,0,3,0.75,19:23:36,23:23:36,180,180,32ab2049f3fb437881ff3912470d7840,5e2e9efa5ade4984bb18af66028bc0c8
1923503202,0,1,0,0.5,19:23:50,23:23:50,120,120,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
1923503203,1,0,0,1,19:23:50,23:23:50,240,240,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
1924153204,0,0,1,0.25,19:24:15,23:24:15,60,60,5e2e9efa5ade4984bb18af66028bc0c8,f6faef4b36e743328800b961aced4a2c
1924483205,2,0,0,2,19:24:48,23:24:48,480,480,5e2e9efa5ade4984bb18af66028bc0c8,32ab2049f3fb437881ff3912470d7840
1925073206,1,1,0,1.5,19:25:07,23:25:07,360,360,32ab2049f3fb437881ff3912470d7840,5e2e9efa5ade4984bb18af66028bc0c8
1925193207,0,0,1,0.25,19:25:19,23:25:19,60,60,32ab2049f3fb437881ff3912470d7840,5e2e9efa5ade4984bb18af66028bc0c8
1925243208,3,1,0,3.5,19:25:24,23:25:24,840,840,9b40bfd6ca1c432498685540652a5a8b,5e2e9efa5ade4984bb18af66028bc0c8
1925353209,0,0,1,0.25,19:25:35,23:25:35,60,60,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
1925353210,1,2,0,2,19:25:35,23:25:35,480,480,2445d4bd004c457d95957d6ecf77f759,b6dd694ae05541dba369a2a759d2c2b9
1925353211,2,3,0,3.5,19:25:35,23:25:35,840,840,2445d4bd004c457d95957d6ecf77f759,b6dd694ae05541dba369a2a759d2c2b9
1925353212,1,0,0,1,19:25:35,23:25:35,240,240,2445d4bd004c457d95957d6ecf77f759,b6dd694ae05541dba369a2a759d2c2b9
1925353213,0,0,1,0.25,19:25:35,23:25:35,60,60,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
1925353214,0,0,1,0.25,19:25:35,23:25:35,60,60,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
1925353215,0,1,0,0.5,19:25:35,23:25:35,120,120,9b40bfd6ca1c432498685540652a5a8b,5e2e9efa5ade4984bb18af66028bc0c8
1925353216,0,0,1,0.25,19:25:35,23:25:35,60,60,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
1925353217,0,0,1,0.25,19:25:35,23:25:35,60,60,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
1925593218,1,0,0,1,19:25:59,23:25:59,240,240,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
1925593219,0,3,0,1.5,19:25:59,23:25:59,360,360,2445d4bd004c457d95957d6ecf77f759,b6dd694ae05541dba369a2a759d2c2b9
1926133220,1,0,0,1,19:26:13,23:26:13,240,240,5e2e9efa5ade4984bb18af66028bc0c8,b6dd694ae05541dba369a2a759d2c2b9
1927123221,0,0,1,0.25,19:27:12,23:27:12,60,60,5e2e9efa5ade4984bb18af66028bc0c8,9b40bfd6ca1c432498685540652a5a8b
1927423222,0,0,1,0.25,19:27:42,23:27:42,60,60,5920212e6b0b46b198b9677bfe74f35d,b6dd694ae05541dba369a2a759d2c2b9
1927493223,4,2,0,5,19:27:49,23:27:49,1200,1200,9b40bfd6ca1c432498685540652a5a8b,5e2e9efa5ade4984bb18af66028bc0c8
1927523224,0,0,1,0.25,19:27:52,23:27:52,60,60,5920212e6b0b46b198b9677bfe74f35d,b6dd694ae05541dba369a2a759d2c2b9
1928083225,0,1,0,0.5,19:28:08,23:28:08,120,120,5920212e6b0b46b198b9677bfe74f35d,9f1a09c368584eba9e7f10a53d55caae
1929263226,1,0,0,1,19:29:26,23:29:26,240,240,5e2e9efa5ade4984bb18af66028bc0c8,32ab2049f3fb437881ff3912470d7840
1929373227,1,2,0,2,19:29:37,23:29:37,480,480,5e2e9efa5ade4984bb18af66028bc0c8,f6faef4b36e743328800b961aced4a2c
1929533228,1,0,0,1,19:29:53,23:29:53,240,240,f6faef4b36e743328800b961aced4a2c,b6dd694ae05541dba369a2a759d2c2b9
1930003229,0,1,0,0.5,19:30:00,23:30:00,120,120,2445d4bd004c457d95957d6ecf77f759,206128e3ee9a458d9cfd053cedc0fad6
1930263230,12,0,0,12,19:30:26,23:30:26,2880,2880,5e2e9efa5ade4984bb18af66028bc0c8,9b40bfd6ca1c432498685540652a5a8b
1930433231,0,0,1,0.25,19:30:43,23:30:43,60,60,f6faef4b36e743328800b961aced4a2c,b6dd694ae05541dba369a2a759d2c2b9
1931233232,1,0,0,1,19:31:23,23:31:23,240,240,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
1931233233,0,1,0,0.5,19:31:23,23:31:23,120,120,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
1931253234,0,1,0,0.5,19:31:25,23:31:25,120,120,f6faef4b36e743328800b961aced4a2c,b6dd694ae05541dba369a2a759d2c2b9
1931273235,4,1,0,4.5,19:31:27,23:31:27,1080,1080,8479328003a8427ca68b7600f0ac7045,f6faef4b36e743328800b961aced4a2c
1931283236,0,0,1,0.25,19:31:28,23:31:28,60,60,f6faef4b36e743328800b961aced4a2c,5e2e9efa5ade4984bb18af66028bc0c8
1931283237,1,0,0,1,19:31:28,23:31:28,240,240,f6faef4b36e743328800b961aced4a2c,32ab2049f3fb437881ff3912470d7840
1931323238,10,0,0,10,19:31:32,23:31:32,2400,2400,206128e3ee9a458d9cfd053cedc0fad6,ffd0ed8719f54294a452ed3e3b6a986c
1932143239,1,2,0,2,19:32:14,23:32:14,480,480,2445d4bd004c457d95957d6ecf77f759,b6dd694ae05541dba369a2a759d2c2b9
1932573240,0,0,1,0.25,19:32:57,23:32:57,60,60,b6dd694ae05541dba369a2a759d2c2b9,f6faef4b36e743328800b961aced4a2c
1933083241,3,0,0,3,19:33:08,23:33:08,720,720,5e2e9efa5ade4984bb18af66028bc0c8,9b40bfd6ca1c432498685540652a5a8b
1933163242,1,0,0,1,19:33:16,23:33:16,240,240,b6dd694ae05541dba369a2a759d2c2b9,5e2e9efa5ade4984bb18af66028bc0c8
1933423243,0,1,0,0.5,19:33:42,23:33:42,120,120,b6dd694ae05541dba369a2a759d2c2b9,5e2e9efa5ade4984bb18af66028bc0c8
1933583244,3,0,0,3,19:33:58,23:33:58,720,720,ffd0ed8719f54294a452ed3e3b6a986c,206128e3ee9a458d9cfd053cedc0fad6
1934233245,0,0,1,0.25,19:34:23,23:34:23,60,60,5e2e9efa5ade4984bb18af66028bc0c8,9b40bfd6ca1c432498685540652a5a8b
1934233246,1,0,0,1,19:34:23,23:34:23,240,240,d1f8de642d734931be957336196d996d,b6dd694ae05541dba369a2a759d2c2b9
1934283247,1,0,0,1,19:34:28,23:34:28,240,240,d1f8de642d734931be957336196d996d,b6dd694ae05541dba369a2a759d2c2b9
1935373248,0,0,2,0.5,19:35:37,23:35:37,120,120,ffd0ed8719f54294a452ed3e3b6a986c,f6faef4b36e743328800b961aced4a2c
1935433249,0,3,0,1.5,19:35:43,23:35:43,360,360,5e2e9efa5ade4984bb18af66028bc0c8,f6faef4b36e743328800b961aced4a2c
1935583250,1,0,0,1,19:35:58,23:35:58,240,240,ffd0ed8719f54294a452ed3e3b6a986c,9f1a09c368584eba9e7f10a53d55caae
1936123251,0,1,0,0.5,19:36:12,23:36:12,120,120,8479328003a8427ca68b7600f0ac7045,f6faef4b36e743328800b961aced4a2c
1936213252,1,0,0,1,19:36:21,23:36:21,240,240,2445d4bd004c457d95957d6ecf77f759,f6faef4b36e743328800b961aced4a2c
1936213253,1,0,0,1,19:36:21,23:36:21,240,240,2445d4bd004c457d95957d6ecf77f759,5e2e9efa5ade4984bb18af66028bc0c8
1936213254,0,0,1,0.25,19:36:21,23:36:21,60,60,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
1936213255,0,0,1,0.25,19:36:21,23:36:21,60,60,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
1936213256,0,0,1,0.25,19:36:21,23:36:21,60,60,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
1936213257,0,1,0,0.5,19:36:21,23:36:21,120,120,2445d4bd004c457d95957d6ecf77f759,b6dd694ae05541dba369a2a759d2c2b9
1936213258,0,0,1,0.25,19:36:21,23:36:21,60,60,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
1936213259,0,0,1,0.25,19:36:21,23:36:21,60,60,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
1937223260,0,4,0,2,19:37:22,23:37:22,480,480,f6faef4b36e743328800b961aced4a2c,b6dd694ae05541dba369a2a759d2c2b9
1937313261,1,0,0,1,19:37:31,23:37:31,240,240,9b40bfd6ca1c432498685540652a5a8b,5e2e9efa5ade4984bb18af66028bc0c8
1937313262,1,2,0,2,19:37:31,23:37:31,480,480,f6faef4b36e743328800b961aced4a2c,5e2e9efa5ade4984bb18af66028bc0c8
1937573263,1,0,0,1,19:37:57,23:37:57,240,240,32ab2049f3fb437881ff3912470d7840,5e2e9efa5ade4984bb18af66028bc0c8
1938233264,0,0,3,0.75,19:38:23,23:38:23,180,180,32ab2049f3fb437881ff3912470d7840,5e2e9efa5ade4984bb18af66028bc0c8
1939243265,0,0,1,0.25,19:39:24,23:39:24,60,60,ffd0ed8719f54294a452ed3e3b6a986c,206128e3ee9a458d9cfd053cedc0fad6
1940303266,1,0,0,1,19:40:30,23:40:30,240,240,2445d4bd004c457d95957d6ecf77f759,9f1a09c368584eba9e7f10a53d55caae
1941243267,0,0,1,0.25,19:41:24,23:41:24,60,60,b6dd694ae05541dba369a2a759d2c2b9,5e2e9efa5ade4984bb18af66028bc0c8
1941293268,0,1,0,0.5,19:41:29,23:41:29,120,120,2445d4bd004c457d95957d6ecf77f759,b6dd694ae05541dba369a2a759d2c2b9
1941573269,1,0,0,1,19:41:57,23:41:57,240,240,ffd0ed8719f54294a452ed3e3b6a986c,9f1a09c368584eba9e7f10a53d55caae
1942563270,0,0,1,0.25,19:42:56,23:42:56,60,60,d1f8de642d734931be957336196d996d,f6faef4b36e743328800b961aced4a2c
1943003271,1,0,0,1,19:43:00,23:43:00,240,240,d1f8de642d734931be957336196d996d,f6faef4b36e743328800b961aced4a2c
1943543272,0,1,0,0.5,19:43:54,23:43:54,120,120,f6faef4b36e743328800b961aced4a2c,5e2e9efa5ade4984bb18af66028bc0c8
1944153273,3,1,0,3.5,19:44:15,23:44:15,840,840,5e2e9efa5ade4984bb18af66028bc0c8,9b40bfd6ca1c432498685540652a5a8b
1944433274,0,0,1,0.25,19:44:43,23:44:43,60,60,206128e3ee9a458d9cfd053cedc0fad6,ffd0ed8719f54294a452ed3e3b6a986c
1944483275,1,0,0,1,19:44:48,23:44:48,240,240,7fb0acc4e2634440ba26a7ebc0040dc2,7b84670cf4164cccba22ebb17a2c290a
1945263276,0,0,1,0.25,19:45:26,23:45:26,60,60,f6faef4b36e743328800b961aced4a2c,32ab2049f3fb437881ff3912470d7840
1945333277,0,0,2,0.5,19:45:33,23:45:33,120,120,9b40bfd6ca1c432498685540652a5a8b,5e2e9efa5ade4984bb18af66028bc0c8
1945423278,0,0,1,0.25,19:45:42,23:45:42,60,60,d1f8de642d734931be957336196d996d,f6faef4b36e743328800b961aced4a2c
1946133279,0,3,0,1.5,19:46:13,23:46:13,360,360,2445d4bd004c457d95957d6ecf77f759,f6faef4b36e743328800b961aced4a2c
1947423280,3,1,0,3.5,19:47:42,23:47:42,840,840,2445d4bd004c457d95957d6ecf77f759,b6dd694ae05541dba369a2a759d2c2b9
1948133281,7,0,0,7,19:48:13,23:48:13,1680,1680,7fb0acc4e2634440ba26a7ebc0040dc2,62cbdc8fbbc5452da72e83705b4e19af
1948203282,0,1,0,0.5,19:48:20,23:48:20,120,120,f6faef4b36e743328800b961aced4a2c,b6dd694ae05541dba369a2a759d2c2b9
1948223283,0,1,0,0.5,19:48:22,23:48:22,120,120,7fb0acc4e2634440ba26a7ebc0040dc2,7b84670cf4164cccba22ebb17a2c290a
1948363284,0,0,1,0.25,19:48:36,23:48:36,60,60,f6faef4b36e743328800b961aced4a2c,b6dd694ae05541dba369a2a759d2c2b9
1948523285,0,1,1,0.75,19:48:52,23:48:52,180,180,5e2e9efa5ade4984bb18af66028bc0c8,f6faef4b36e743328800b961aced4a2c
1949423286,0,5,0,2.5,19:49:42,23:49:42,600,600,9b40bfd6ca1c432498685540652a5a8b,5e2e9efa5ade4984bb18af66028bc0c8
1949443287,0,0,1,0.25,19:49:44,23:49:44,60,60,f6faef4b36e743328800b961aced4a2c,5e2e9efa5ade4984bb18af66028bc0c8
